num,Ctrl,VPA
1,0.35978344,0.2684634
2,0.26545772,0.23476799
3,0.28577444,0.28378543
4,0.32085013,0.2293235
5,0.27515057,0.18834627
6,0.37753752,0.30076787
7,0.27169752,0.28304985
8,0.32225257,0.24676822
9,0.2727758,0.25849375
10,0.39489383,0.31893897
11,0.3100427,0.2744835
12,0.27709556,0.19210114
13,0.38038155,0.3031027
14,0.33431914,0.27779812
15,0.3292387,0.27161965
16,0.3411074,0.26205835
17,0.30794883,0.23957476
18,0.3762157,0.19750932
19,0.3600312,0.28553048
20,0.22525607,0.26245934
21,0.24846113,0.22630876
22,0.3658479,0.2559873
23,0.31480995,0.34734955
24,0.28217125,0.24819793
25,0.32660896,0.22805737
26,0.30133694,0.2696076
27,0.29491085,0.26818556
28,0.2818365,0.24198088
29,0.28887096,0.28682366
30,0.2998154,0.32224873
31,0.34579232,0.29604092
32,0.28408527,0.22886615
33,0.3388989,0.25097835
34,0.32581344,0.2724826
35,0.334474,0.30496356
36,0.41952664,0.26652652
37,0.32555744,0.289346
38,0.34403363,0.26034576
39,0.35270163,0.3364106
40,0.3439812,0.28891283
41,0.40522945,0.26070544
42,0.30758417,0.2837217
43,0.30194175,0.3395944
44,0.21228248,0.31107447
45,0.31979647,0.22609377
46,0.35094532,0.23893516
47,0.3538467,0.2790325
48,0.40355316,0.25974193
49,0.29061604,0.29741067
50,0.313158,0.25380102
51,0.3252399,0.29266107
52,0.30568635,0.31203526
53,0.32638097,0.30592173
54,0.38170075,0.26347458
55,0.2572946,0.35029477
56,0.34042686,0.28804556
57,0.28092206,0.2965574
58,0.31083736,0.24386814
59,0.35054418,0.28127533
60,0.2613424,0.15861373
61,0.25677297,0.30922154
62,0.29285508,0.26467228
63,0.32440448,0.2636661
64,0.30281383,0.29342386
65,0.3475831,0.2741822
66,0.293335,0.26996166
67,0.28504822,0.29733795
68,0.3009474,0.25529715
69,0.32022896,0.33366165
70,0.3435288,0.2592583
71,0.3332762,0.29226556
72,0.2787963,0.294477
73,0.28434452,0.25568926
74,0.326904,0.26975206
75,0.30154824,0.2933316
76,0.32378536,0.32857057
77,0.36032486,0.32626265
78,0.29976827,0.30640504
79,0.303636,0.28644156
80,0.34754625,0.21425658
81,0.22280487,0.23061605
82,0.29152268,0.3163325
83,0.34659216,0.27032346
84,0.21685803,0.32663992
85,0.41769725,0.32435173
86,0.26255748,0.23416911
87,0.3104743,0.25687486
88,0.3751106,0.29783514
89,0.2936658,0.2760278
90,0.24410631,0.31492862
91,0.31707266,0.34937572
92,0.3167462,0.2557969
93,0.24619922,0.24633119
94,0.29243705,0.3282477
95,0.33412904,0.32399222
96,0.2716165,0.22751266
97,0.30207548,0.3133183
98,0.31479502,0.30074036
99,0.30011323,0.28992778
100,0.28890997,0.24845885
101,0.3571231,0.3306891
102,0.29306352,0.2900283
103,0.23829404,0.29716852
104,0.30304387,0.26618925
105,0.32206428,0.2571079
106,0.23938562,0.2365083
107,0.33760214,0.26312622
108,0.26042554,0.15578482
109,0.31778252,0.23239084
110,0.36374277,0.33214375
111,0.29385328,0.25855553
112,0.3331391,0.27311522
113,0.31889,0.22432947
114,0.32739216,0.31482786
115,0.27498057,0.27234292
116,0.36188087,0.2686942
117,0.33312088,0.13901553
118,0.3488025,0.25796863
119,0.34888703,0.29075232
120,0.27572656,0.29836255
121,0.3095701,0.25700095
122,0.36279723,0.2746932
123,0.2614749,0.25604022
124,0.2870942,0.25008497
125,0.3696573,0.29758638
126,0.27731666,0.29557666
127,0.3127036,0.24525909
128,0.26609692,0.2714789
129,0.26964393,0.27414915
130,0.31904677,0.2504551
131,0.30877063,0.25862744
132,0.34041905,0.2752324
133,0.31056532,0.2671676
134,0.3363071,0.26666284
135,0.3430236,0.30237478
136,0.31915027,0.27976876
137,0.2875234,0.3217177
138,0.26627958,0.24802244
139,0.26402137,0.28164947
140,0.27788952,0.27038848
141,0.3301828,0.2383445
142,0.32482216,0.36643565
143,0.32187942,0.24741618
144,0.29202932,0.27100623
145,0.3492085,0.26496282
146,0.34152338,0.3077137
